,rf_probability
7884,0.3866666666666667
7885,0.5520833333333334
7886,0.635
7887,0.94
7888,0.705
7889,0.7075
7890,0.226
7891,0.74
7892,0.8075
7893,0.5333333333333333
7894,0.3225
7895,0.5641666666666666
7896,0.2907142857142857
7897,0.0
7898,0.06375
7899,0.415
7900,0.5940831529581526
7901,0.845
7902,0.34583333333333327
7903,0.17833333333333334
7904,0.15125
7905,0.16175
7906,0.29416666666666663
7907,0.6640833333333334
7908,0.501
7909,0.585
7910,0.7855238095238094
7911,0.32858333333333334
7912,0.08848214285714284
7913,0.635
7914,0.6393452380952381
7915,0.4366666666666667
7916,0.6408333333333335
7917,0.7325
7918,0.71
7919,0.0
7920,0.418
7921,0.475
7922,0.715
7923,0.47
7924,0.10422209653092006
7925,0.46333333333333326
7926,0.0
7927,0.255
7928,0.5756190476190476
7929,0.5086904761904762
7930,0.30241666666666667
7931,0.645
7932,0.13158333333333333
7933,0.1602693566393889
7934,0.6608039596273292
7935,0.25875
7936,0.41208333333333336
7937,0.0
7938,0.76
7939,0.63
7940,0.2723333333333333
7941,0.19974855071963707
7942,0.07400000000000001
7943,0.515
7944,0.0
7945,0.3525
7946,0.003333333333333333
7947,0.8675
7948,0.78
7949,0.435
7950,0.016708465732974364
7951,0.305
7952,0.19088456723015557
7953,0.488797619047619
7954,0.0
7955,0.8004166666666666
7956,0.540154761904762
7957,0.48102579365079373
7958,0.03
7959,0.0
7960,0.1733333333333333
7961,0.245
7962,0.49
7963,0.555
7964,0.8048988095238098
7965,0.062
7966,0.305
7967,0.055
7968,0.0
7969,0.79
7970,0.105
7971,0.5683333333333334
7972,0.128
7973,0.725
7974,0.32305601343101364
7975,0.4765633394383395
7976,0.42
7977,0.40254914529914565
7978,0.49696428571428575
7979,0.07979166666666666
7980,0.29605952380952383
7981,0.5491666666666667
7982,0.005
7983,0.5618392857142858
7984,0.37
7985,0.14250094478387798
7986,0.6369642857142856
7987,0.007256166128849202
7988,0.3679166666666667
7989,0.0
7990,0.4122321428571427
7991,0.4108333333333334
7992,0.325
7993,0.6325
7994,0.555
7995,0.44
7996,0.7975
7997,0.425
7998,0.3537857142857143
7999,0.5015238095238095
8000,0.39
8001,0.3625
8002,0.13142917244672508
8003,0.2373214285714286
8004,0.105
8005,0.537404761904762
8006,0.71
8007,0.5975
8008,0.605
8009,0.3179166666666667
8010,0.4512619047619048
8011,0.0
8012,0.3143095238095238
8013,0.48
8014,0.0
8015,0.555
8016,0.645
8017,0.667940476190476
8018,0.2736298701298701
8019,0.695
8020,0.11333333333333334
8021,0.5970833333333333
8022,0.10594085378904584
8023,0.635
8024,0.7375
8025,0.7104166666666666
8026,0.005
8027,0.816547619047619
8028,0.55
8029,0.7320714285714287
8030,0.37433333333333335
8031,0.2816666666666667
8032,0.8340396825396826
8033,0.19
8034,0.6258333333333334
8035,0.7587083333333333
8036,0.45208333333333345
8037,0.765
8038,0.28825000000000006
8039,0.026363197615086514
8040,0.6289805194805195
8041,0.42604166666666665
8042,0.595
8043,0.5546464076858814
8044,0.63
8045,0.5186666944166942
8046,0.0
8047,0.6286666666666667
8048,0.44583333333333336
8049,0.685
8050,0.16623809523809527
8051,0.84
8052,0.25939747004391284
8053,0.035
8054,0.3529924242424242
8055,0.335
8056,0.3625
8057,0.545
8058,0.41940476190476195
8059,0.435
8060,0.8583333333333334
8061,0.25939747004391284
8062,0.575
8063,0.8195857843137254
8064,0.4433333333333333
8065,0.17422619047619045
8066,0.0
8067,0.755
8068,0.21375
8069,0.03375
8070,0.301
8071,0.66
8072,0.86
8073,0.4758333333333333
8074,0.295
8075,0.4175
8076,0.23464285714285715
8077,0.255
8078,0.007256166128849202
8079,0.0
8080,0.08046825396825398
8081,0.2172142857142857
8082,0.2410119047619048
8083,0.002685185185185185
8084,0.2575
8085,0.38625
8086,0.11333333333333334
8087,0.0
8088,0.17775
8089,0.6143452380952381
8090,0.444
8091,0.4716607142857143
8092,0.5972500000000001
8093,0.7433333333333333
8094,0.0
8095,0.6098809523809523
8096,0.6013333333333333
8097,0.405
8098,0.6883333333333335
8099,0.7877182539682539
8100,0.42
8101,0.0937981728875027
8102,0.0015714285714285715
8103,0.3975
8104,0.4475
8105,0.1125
8106,0.46207792207792225
8107,0.44414661654135346
8108,0.333916305916306
8109,0.27166666666666667
8110,0.13
8111,0.731
8112,0.5072619047619048
8113,0.0705
8114,0.4854166666666667
8115,0.02
8116,0.09060714285714284
8117,0.11710443722943721
8118,0.475
8119,0.51
8120,0.64
8121,0.55
8122,0.325
8123,0.5
8124,0.55
8125,0.17
8126,0.8395978431030905
8127,0.2510833333333333
8128,0.73875
8129,0.31
8130,0.32298412698412704
8131,0.135
8132,0.721079822954823
8133,0.30735119047619064
8134,0.13324832112332102
8135,0.025
8136,0.7715833333333333
8137,0.15
8138,0.43618010461760476
8139,0.4225
8140,0.057
8141,0.2598060966810969
8142,0.12252573529411764
8143,0.06
8144,0.23773214285714292
8145,0.515
8146,0.005
8147,0.0
8148,0.4155
8149,0.8175
8150,0.56
8151,0.016708465732974364
8152,0.3025
8153,0.97
8154,0.4449166666666667
8155,0.5784523809523809
8156,0.5225
8157,0.315
8158,0.03454212454212455
8159,0.405
8160,0.0
8161,0.40459523809523806
8162,0.4886666666666666
8163,0.585
8164,0.257952380952381
8165,0.575
8166,0.675
8167,0.0
8168,0.6571666666666667
8169,0.66
8170,0.07249999999999998
8171,0.41821031746031745
8172,0.475
8173,0.7946428571428572
8174,0.46025000000000005
8175,0.8425
8176,0.0
8177,0.0
8178,0.0
8179,0.0
8180,0.16941666666666666
8181,0.3483333333333333
8182,0.0525
8183,0.23998946886446887
8184,0.43064357864357866
8185,0.57
8186,0.13152243589743592
8187,0.42541666666666667
8188,0.635
8189,0.2475
8190,0.575
8191,0.21166666666666667
8192,0.7925
8193,0.10683333333333334
8194,0.31958333333333333
8195,0.4966666666666667
8196,0.7786904761904764
8197,0.21583333333333335
8198,0.805
8199,0.74
8200,0.18916666666666665
8201,0.725
8202,0.495
8203,0.10899080086580085
8204,0.0
8205,0.575
8206,0.1225
8207,0.66
8208,0.005294117647058823
8209,0.6204166666666666
8210,0.12333333333333334
8211,0.34424999999999994
8212,0.465
8213,0.40875
8214,0.7875
8215,0.02775
8216,0.7836666666666667
8217,0.4361666666666666
8218,0.6616666666666666
8219,0.729375
8220,0.0
8221,0.6416666666666667
8222,0.3345622294372294
8223,0.34125
8224,0.64
8225,0.73
8226,0.026363197615086514
8227,0.5521805555555553
8228,0.4808333333333333
8229,0.3444128409548147
8230,0.27708333333333335
8231,0.435
8232,0.91375
8233,0.8175854978354978
8234,0.0
8235,0.33
8236,0.007256166128849202
8237,0.705939393939394
8238,0.735
8239,0.245
8240,0.6081891025641025
8241,0.095
8242,0.41875
8243,0.7020833333333333
8244,0.5
8245,0.25363293650793656
8246,0.44
8247,0.095
8248,0.37
8249,0.012004274435956818
8250,0.0
8251,0.9428352490421456
8252,0.21383333333333332
8253,0.0
8254,0.5955952380952381
8255,0.71
8256,0.8583333333333334
8257,0.21380555555555555
8258,0.215
8259,0.06583333333333333
8260,0.615
8261,0.45463095238095247
8262,0.0
8263,0.425
8264,0.115
8265,0.2522115800865801
8266,0.555
8267,0.7024633560883556
8268,0.10375
8269,0.51
8270,0.0
8271,0.25908333333333333
8272,0.4133333333333333
8273,0.65
8274,0.0
8275,0.87
8276,0.46
8277,0.016708465732974364
8278,0.0
8279,0.0
8280,0.385
8281,0.835
8282,0.175
8283,0.2683333333333333
8284,0.305
8285,0.5381666666666667
8286,0.0
8287,0.595
8288,0.78
8289,0.46166666666666667
8290,0.33328968253968255
8291,0.22375
8292,0.0
8293,0.26421428571428573
8294,0.895
8295,0.26663169618736177
8296,0.0016666666666666666
8297,0.62125
8298,0.6475
8299,0.021333333333333333
8300,0.14916666666666667
8301,0.005
8302,0.32
8303,0.46166666666666667
8304,0.2961488095238095
8305,0.84
8306,0.44517261904761896
8307,0.5
8308,0.75
8309,0.38
8310,0.56
8311,0.2963780386280386
8312,0.32406587856587876
8313,0.727
8314,0.000625
8315,0.42680555555555555
8316,0.12090575111163343
8317,0.2459285714285714
8318,0.605
8319,0.10041666666666668
8320,0.595
8321,0.17586117565261794
8322,0.5285714285714286
8323,0.6483333333333334
8324,0.07157111863790916
8325,0.56275
8326,0.0
8327,0.44071428571428567
8328,0.565
8329,0.12917857142857142
8330,0.005
8331,0.775
8332,0.095
8333,0.19358333333333333
8334,0.6625
8335,0.695
8336,0.53
8337,0.007256166128849202
8338,0.5816666666666667
8339,0.07416666666666666
8340,0.10175
8341,0.1669166666666667
8342,0.61
8343,0.20533333333333334
8344,0.7183333333333333
8345,0.64
8346,0.49333333333333335
8347,0.62
8348,0.7550824314574314
8349,0.308
8350,0.25109802534067244
8351,0.23202777777777783
8352,0.26
8353,0.4516538461538462
8354,0.4274880952380952
8355,0.0
8356,0.005
8357,0.59
8358,0.6432301587301587
8359,0.0695
8360,0.79325
8361,0.1383333333333333
8362,0.21038888888888888
8363,0.08324177637539966
8364,0.07555555555555556
8365,0.6444166666666666
8366,0.05
8367,0.1550191318213411
8368,0.36375
8369,0.6484265873015873
8370,0.23382142857142857
8371,0.9045833333333334
8372,0.723
8373,0.19091666666666665
8374,0.4225
8375,0.20074999999999998
8376,0.24
8377,0.7408333333333335
8378,0.1787721762572129
8379,0.0
8380,0.665
8381,0.016708465732974364
8382,0.39866666666666667
8383,0.21666666666666667
8384,0.34209731771496477
8385,0.33
8386,0.715
8387,0.89
8388,0.0
8389,0.72
8390,0.23983333333333332
8391,0.29
8392,0.45541666666666664
8393,0.7766666666666666
8394,0.57
8395,0.19084889186321063
8396,0.235
8397,0.8416666666666666
8398,0.5466666666666667
8399,0.30237193362193365
8400,0.52
8401,0.56
8402,0.41051785714285716
8403,0.28641666666666665
8404,0.33333333333333326
8405,0.11534875051419165
8406,0.47125
8407,0.016708465732974364
8408,0.01
8409,0.645
8410,0.33182539682539686
8411,0.815
8412,0.4466666666666667
8413,0.5275
8414,0.09916666666666668
8415,0.2546785714285714
8416,0.0
8417,0.39641666666666664
8418,0.4643333333333333
8419,0.575
8420,0.72
8421,0.14657738095238093
8422,0.5391666666666667
8423,0.32799999999999996
8424,0.22883333333333336
8425,0.7366666666666667
8426,0.3368814102564104
8427,0.3466666666666666
8428,0.08
8429,0.50375
8430,0.5399999999999999
8431,0.7400761183261185
8432,0.785
8433,0.002
8434,0.0
8435,0.12083333333333333
8436,0.3140952380952381
8437,0.6723928571428572
8438,0.42833333333333334
8439,0.49405095598845605
8440,0.7953333333333333
8441,0.755
8442,0.08622338682047738
8443,0.27699999999999997
8444,0.0
8445,0.0
8446,0.7649999999999999
8447,0.0
8448,0.0
8449,0.44
8450,0.005
8451,0.7843419913419913
8452,0.5039166666666667
8453,0.0
8454,0.68
8455,0.0
8456,0.34
8457,0.007256166128849202
8458,0.7779166666666667
8459,0.19941756854256845
8460,0.71
8461,0.7858928571428572
8462,0.42
8463,0.0
8464,0.20219209956709958
8465,0.6596904761904762
8466,0.392
8467,0.0
8468,0.815
8469,0.09058333333333334
8470,0.6083333333333334
8471,0.0
8472,0.005
8473,0.745
8474,0.2811666666666667
8475,0.38333333333333336
8476,0.8584999999999999
8477,0.20928571428571427
8478,0.6045833333333334
8479,0.59
8480,0.155
8481,0.6955
8482,0.13666666666666666
8483,0.0
8484,0.0016666666666666666
8485,0.12997780691530683
8486,0.019916666666666666
8487,0.204591663040561
8488,0.4575
8489,0.7685416666666666
8490,0.7833333333333334
8491,0.57825
8492,0.0
8493,0.21625
8494,0.735
8495,0.645
8496,0.3635
8497,0.0
8498,0.48966666666666664
8499,0.5163928571428571
8500,0.44479166666666664
8501,0.24259523809523814
8502,0.695
8503,0.35875
8504,0.9882142857142857
8505,0.3675
8506,0.32199999999999995
8507,0.017175324675324677
8508,0.007256166128849202
8509,0.505
8510,0.4017539682539683
8511,0.4960992063492064
8512,0.292
8513,0.09436904761904762
8514,0.09
8515,0.33
8516,0.6
8517,0.20875
8518,0.5916096681096681
8519,0.6875
8520,0.0
8521,0.016708465732974364
8522,0.034666666666666665
8523,0.275
8524,0.24898096348096355
8525,0.34688826451326465
8526,0.005
8527,0.67
8528,0.53
8529,0.21333333333333332
8530,0.0
8531,0.725
8532,0.0
8533,0.645
8534,0.5425
8535,0.4376097513597515
8536,0.535
8537,0.59
8538,0.2513095238095238
8539,0.2715512820512821
8540,0.6459132395382394
8541,0.0
8542,0.57575
8543,0.43
8544,0.455
8545,0.0
8546,0.25458333333333333
8547,0.486
8548,0.20666666666666667
8549,0.302
8550,0.27252380952380945
8551,0.54
8552,0.48
8553,0.7125158730158729
8554,0.6816666666666665
8555,0.005
8556,0.3633333333333333
8557,0.24
8558,0.2447025335775337
8559,0.91
8560,0.0817536231884058
8561,0.6641666666666666
8562,0.0
8563,0.22725
8564,0.0
8565,0.395
8566,0.205
8567,0.3033333333333333
8568,0.20587391774891775
8569,0.0
8570,0.0
8571,0.30133333333333334
8572,0.8316106809856811
8573,0.06166666666666666
8574,0.0
8575,0.4420833333333333
8576,0.438772730540985
8577,0.04461820124320124
8578,0.11736495629973888
8579,0.0
8580,0.06
8581,0.555
8582,0.5391666666666667
8583,0.125
8584,0.18063131313131311
8585,0.29
8586,0.545
8587,0.0
8588,0.29
8589,0.0
8590,0.28
8591,0.22109523809523804
8592,0.08666666666666666
8593,0.30166666666666664
8594,0.327
8595,0.2736717032967033
8596,0.19764779682522648
8597,0.38285714285714284
8598,0.6794999999999999
8599,0.35
8600,0.635
8601,0.975
8602,0.00045454545454545455
8603,0.0
8604,0.6435238095238095
8605,0.7075
8606,0.4586616161616161
8607,0.40075000000000005
8608,0.2115
8609,0.35875
8610,0.0225
8611,0.3641666666666667
8612,0.43
8613,0.0125
8614,0.16636363636363638
8615,0.0075
8616,0.905
8617,0.7175
8618,0.37
8619,0.3232976190476191
8620,0.8160000000000001
8621,0.0
8622,0.72125
8623,0.7720833333333335
8624,0.41
8625,0.73
8626,0.0
8627,0.42
8628,0.645
8629,0.010833333333333332
8630,0.09613027576998164
8631,0.0
8632,0.22209722222222225
8633,0.61
8634,0.16892857142857143
8635,0.06166666666666666
8636,0.25230555555555556
8637,0.13142917244672508
8638,0.3125
8639,0.79
8640,0.7691666666666666
8641,0.5759682539682541
8642,0.54
8643,0.431
8644,0.34450000000000003
8645,0.33361111111111114
8646,0.0
8647,0.5
8648,0.0
8649,0.16525757575757571
8650,0.24674103391735824
8651,0.8175
8652,0.44666666666666666
8653,0.0
8654,0.0
8655,0.361095238095238
8656,0.11
8657,0.3665070346320345
8658,0.0025
8659,0.6358333333333333
8660,0.26
8661,0.007256166128849202
8662,0.595
8663,0.335
8664,0.143316150779385
8665,0.0
8666,0.0423046398046398
8667,0.73
8668,0.0
8669,0.3
8670,0.6838333333333333
8671,0.88
8672,0.0
8673,0.4475
8674,0.6516666666666666
8675,0.32258333333333333
8676,0.5872499999999999
8677,0.3283333333333333
8678,0.645
8679,0.345
8680,0.0
8681,0.7891666666666667
8682,0.3345830208777327
8683,0.305
8684,0.45833333333333337
8685,0.6924956709956711
8686,0.1825
8687,0.6799166666666666
8688,0.43
8689,0.20580357142857145
8690,0.7383333333333333
8691,0.305
8692,0.36849999999999994
8693,0.525
8694,0.46
8695,0.4042857142857143
8696,0.2733333333333334
8697,0.6558333333333333
8698,0.6739047619047619
8699,0.45049999999999996
8700,0.39266666666666666
8701,0.45125
8702,0.27197222222222217
8703,0.04
8704,0.0
8705,0.5979166666666667
8706,0.0
8707,0.485
8708,0.53
8709,0.27
8710,0.6457976190476191
8711,0.135
8712,0.59
8713,0.0
8714,0.0
8715,0.6125
8716,0.705
8717,0.24758333333333332
8718,0.355
8719,0.6875833333333332
8720,0.08622338682047738
8721,0.262
8722,0.012004274435956818
8723,0.12433333333333334
8724,0.0
8725,0.014683333333333333
8726,0.9372157287157288
8727,0.5558333333333334
8728,0.3575
8729,0.595
8730,0.0
8731,0.08583333333333332
8732,0.575
8733,0.77
8734,0.276
8735,0.44
8736,0.007256166128849202
8737,0.61
8738,0.4325
8739,0.0
8740,0.04166666666666667
8741,0.33
8742,0.0
8743,0.3925
8744,0.1935714285714286
8745,0.0
8746,0.9223809523809523
8747,0.5907142857142857
8748,0.2674166666666667
8749,0.5482440476190477
8750,0.2343095238095238
8751,0.53
8752,0.35825
8753,0.07912121212121212
8754,0.747375
8755,0.0
8756,0.4025
8757,0.31875
8758,0.035
8759,0.465
8760,0.59
8761,0.1375
8762,0.020008803347231173
8763,0.0
8764,0.49
8765,0.71
8766,0.505
8767,0.03323543123543124
8768,0.195
8769,0.3925
8770,0.46
8771,0.7025
8772,0.0
8773,0.05
8774,0.795
8775,0.26
8776,0.4078333333333333
8777,0.32702777777777775
8778,0.885
8779,0.5125
8780,0.81
8781,0.66
8782,0.05785714285714286
8783,0.585
8784,0.3171666666666667
8785,0.5143928571428572
8786,0.40660714285714283
8787,0.43
8788,0.4133333333333333
8789,0.465
8790,0.6729166666666667
8791,0.0
8792,0.7048333333333333
8793,0.23
8794,0.17
8795,0.0
8796,0.53
8797,0.5784166666666668
8798,0.7
8799,0.6924980158730157
8800,0.66
8801,0.4195833333333333
8802,0.235
8803,0.405
8804,0.1423333333333333
8805,0.5925
8806,0.425
8807,0.5471666666666667
8808,0.3817216810966811
8809,0.2821984126984127
8810,0.345
8811,0.5118991702741702
8812,0.4175
8813,0.475
8814,0.0
8815,0.0
8816,0.7308333333333334
8817,0.515
8818,0.016708465732974364
8819,0.01270541958041958
8820,0.59
8821,0.4423253968253969
8822,0.21
8823,0.43377468364968386
8824,0.585
8825,0.03
8826,0.45247619047619053
8827,0.41
8828,0.0
8829,0.17070977633477624
8830,0.22783333333333336
8831,0.00035904451225928657
8832,0.885
8833,0.29307016594516605
8834,0.026363197615086514
8835,0.13241346153846154
8836,0.0
8837,0.007256166128849202
8838,0.0
8839,0.0
8840,0.1321845238095238
8841,0.5225
8842,0.15154761904761904
8843,0.21814285714285714
8844,0.46
8845,0.09583333333333334
8846,0.935
8847,0.0
8848,0.6033333333333334
8849,0.0
8850,0.029103535353535354
8851,0.0
8852,0.425
8853,0.72
8854,0.0
8855,0.06055555555555556
8856,0.0
8857,0.454175827305221
8858,0.65
8859,0.535
8860,0.6750952380952383
8861,0.675
8862,0.0
8863,0.5679166666666667
8864,0.495
8865,0.29
8866,0.5966666666666667
8867,0.495
8868,0.06080357142857142
8869,0.0034999999999999996
8870,0.6313935786435785
8871,0.0
8872,0.0
8873,0.20833333333333337
8874,0.355
8875,0.041363636363636366
8876,0.012004274435956818
8877,0.2595833333333334
8878,0.73
8879,0.11208333333333334
8880,0.40125
8881,0.6656818181818182
8882,0.0
8883,0.715
8884,0.0
8885,0.765
8886,0.0
8887,0.007256166128849202
8888,0.0
8889,0.6078333333333333
8890,0.445
8891,0.8033333333333332
8892,0.5675
8893,0.0
8894,0.37625
8895,0.3141417748917749
8896,0.39
8897,0.4496601176601176
8898,0.39
8899,0.014905555555555556
8900,0.33
8901,0.4502291736041735
8902,0.006666666666666666
8903,0.0
8904,0.5333333333333333
8905,0.63
8906,0.8291666666666666
8907,0.7275
8908,0.475625
8909,0.55
8910,0.007256166128849202
8911,0.0075
8912,0.9182348484848485
8913,0.495
8914,0.5116666666666666
8915,0.401875
8916,0.3025833333333333
8917,0.74
8918,0.57
8919,0.6153055555555556
8920,0.19366666666666668
8921,0.0
8922,0.195
8923,0.0
8924,0.23390081513026695
8925,0.052333333333333336
8926,0.54
8927,0.585
8928,0.6108333333333333
8929,0.6750952380952381
8930,0.0
8931,0.09125
8932,0.6052380952380951
8933,0.0075
8934,0.4729166666666667
8935,0.40833333333333327
8936,0.3433333333333334
8937,0.76375
8938,0.5743055555555556
8939,0.1125
8940,0.0
8941,0.08795765182529885
8942,0.485
8943,0.47125
8944,0.595
8945,0.06400000000000002
8946,0.19988095238095238
8947,0.3125
8948,0.41333333333333333
8949,0.4825
8950,0.575
8951,0.2707738095238095
8952,0.04855654761904762
8953,0.42041666666666666
8954,0.6649047619047619
8955,0.15583333333333332
8956,0.06
8957,0.10071428571428571
8958,0.685
8959,0.0
8960,0.4397976190476191
8961,0.595
8962,0.9421666666666667
8963,0.05166666666666666
8964,0.0
8965,0.775
8966,0.0
8967,0.0575
8968,0.026363197615086514
8969,0.40299999999999997
8970,0.0
8971,0.4954999999999999
8972,0.0
8973,0.6960541819291819
8974,0.7305130865957997
8975,0.255
8976,0.5941666666666667
8977,0.715
8978,0.32782615513112207
8979,0.0
8980,0.4421666666666667
8981,0.6683333333333333
8982,0.69
8983,0.465
8984,0.13125
8985,0.06249476510331772
8986,0.7525
8987,0.0
8988,0.007256166128849202
8989,0.7411904761904762
8990,0.4045431096681096
8991,0.82
8992,0.905
8993,0.65575
8994,0.401
8995,0.505
8996,0.0
8997,0.17491666666666666
8998,0.76
8999,0.795
9000,0.03
9001,0.3521925843035683
9002,0.1602693566393889
9003,0.16206944444444446
9004,0.5025
9005,0.0
9006,0.245
9007,0.9070357142857142
9008,0.0
9009,0.82
9010,0.2725
9011,0.6850952380952381
9012,0.6483333333333333
9013,0.5415
9014,0.13625
9015,0.0
9016,0.0
9017,0.5126666666666667
9018,0.4343333333333333
9019,0.33625
9020,0.43
9021,0.8067619047619048
9022,0.0
9023,0.3677500000000001
9024,0.755
9025,0.015
9026,0.9223214285714286
9027,0.9516071428571428
9028,0.218
9029,0.12480952380952381
9030,0.0891439179781571
9031,0.72
9032,0.235
9033,0.0
9034,0.0
9035,0.32
9036,0.40061355311355323
9037,0.71
9038,0.0
9039,0.6241666666666666
9040,0.615
9041,0.17666666666666664
9042,0.2925
9043,0.35
9044,0.7532619047619045
9045,0.68625
9046,0.5933333333333334
9047,0.3444128409548147
9048,0.314
9049,0.6448333333333334
9050,0.6104999999999999
9051,0.685
9052,0.13505952380952382
9053,0.17
9054,0.05136080586080585
9055,0.34
9056,0.6425
9057,0.44166666666666665
9058,0.42237499999999994
9059,0.34049999999999997
9060,0.445
9061,0.89
9062,0.16557665945165945
9063,0.23543741881650757
9064,0.4
9065,0.48378571428571426
9066,0.3825
9067,0.16416666666666666
9068,0.0
9069,0.33
9070,0.4725
9071,0.5025
9072,0.37920833333333326
9073,0.39409523809523817
9074,0.373
9075,0.16
9076,0.67
9077,0.182
9078,0.329232142857143
9079,0.0
9080,0.26
9081,0.49766666666666665
9082,0.0
9083,0.0
9084,0.8320000000000001
9085,0.014583333333333332
9086,0.72
9087,0.0
9088,0.3168333333333333
9089,0.25
9090,0.05114488910212594
9091,0.515
9092,0.075
9093,0.25183531746031745
9094,0.70875
9095,0.1845587329337328
9096,0.635
9097,0.6239285714285714
9098,0.006833333333333334
9099,0.01
9100,0.35083333333333333
9101,0.6346309523809525
9102,0.295
9103,0.14
9104,0.0
9105,0.515
9106,0.05
9107,0.5066666666666666
9108,0.739440476190476
9109,0.42857142857142855
9110,0.04166666666666666
9111,0.0
9112,0.29
9113,0.645
9114,0.0
9115,0.79
9116,0.4
9117,0.0
9118,0.35
9119,0.08
9120,0.63
9121,0.4175
9122,0.78
9123,0.485763888888889
9124,0.6325
9125,0.3936666666666667
9126,0.08784722222222222
9127,0.07161889336154043
9128,0.026363197615086514
9129,0.815
9130,0.48625
9131,0.455
9132,0.35666666666666663
9133,0.4576666666666666
9134,0.29
9135,0.11
9136,0.23402579365079357
9137,0.27949999999999997
9138,0.005
9139,0.17487801249568793
9140,0.248
9141,0.0
9142,0.755
9143,0.52
9144,0.25483333333333336
9145,0.17916666666666664
9146,0.43
9147,0.6008333333333333
9148,0.7090833333333333
9149,0.9033333333333333
9150,0.0
9151,0.775
9152,0.532
9153,0.019426587301587302
9154,0.56
9155,0.795
9156,0.39039402356902353
9157,0.9608333333333334
9158,0.20882052972397408
9159,0.47
9160,0.34
9161,0.0
9162,0.04033926218708827
9163,0.12930215639249995
9164,0.36077380952380955
9165,0.4584404761904761
9166,0.415
9167,0.03
9168,0.185
9169,0.42
9170,0.000625
9171,0.2601246569459316
9172,0.4
9173,0.9121536796536798
9174,0.18958333333333333
9175,0.16625
9176,0.61
9177,0.5641666666666667
9178,0.5275
9179,0.53
9180,0.0
9181,0.445
9182,0.345
9183,0.205
9184,0.73
9185,0.01
9186,0.17817857142857144
9187,0.062333333333333345
9188,0.715
9189,0.4835833333333334
9190,0.5584880952380952
9191,0.8
9192,0.7053571428571428
9193,0.035
9194,0.060250000000000005
9195,0.015
9196,0.8566666666666666
9197,0.5966666666666667
9198,0.005
9199,0.33958333333333335
9200,0.15
9201,0.1540324675324675
9202,0.28125
9203,0.805
9204,0.105
9205,0.62125
9206,0.71
9207,0.0
9208,0.3444128409548147
9209,0.21000000000000005
9210,0.13035714285714287
9211,0.3575
9212,0.385
9213,0.37045032208447554
9214,0.2629166666666667
9215,0.20587391774891775
9216,0.4754999999999999
9217,0.525
9218,0.06458333333333333
9219,0.37
9220,0.2697380952380952
9221,0.3826666666666668
9222,0.24177777777777776
9223,0.3633333333333333
9224,0.2601246569459316
9225,0.0
9226,0.23461080586080585
9227,0.1125
9228,0.0
9229,0.17
9230,0.28845833333333326
9231,0.3920595238095239
9232,0.5488333333333335
9233,0.09166666666666667
9234,0.715
9235,0.665
9236,0.5295
9237,0.6608333333333333
9238,0.026363197615086514
9239,0.485
9240,0.155
9241,0.519
9242,0.22333333333333336
9243,0.28
9244,0.0
9245,0.7
9246,0.0
9247,0.0
9248,0.645
9249,0.26317857142857143
9250,0.0
9251,0.475
9252,0.12
9253,0.81
9254,0.10833333333333332
9255,0.46875
9256,0.143316150779385
9257,0.19974855071963707
9258,0.24585714285714286
9259,0.495
9260,0.41733333333333333
9261,0.004583333333333333
9262,0.94375
9263,0.0
9264,0.095
9265,0.535
9266,0.41
9267,0.007256166128849202
9268,0.24741666666666667
9269,0.19988095238095238
9270,0.4828333333333334
9271,0.5725
9272,0.13
9273,0.8
9274,0.22
9275,0.0
9276,0.0
9277,0.26666666666666666
9278,0.1045712341390637
9279,0.18
9280,0.8504166666666668
9281,0.22
9282,0.03166666666666666
9283,0.0
9284,0.05998756687804857
9285,0.8684642857142858
9286,0.09125
9287,0.387
9288,0.615
9289,0.155
9290,0.6875
9291,0.6924980158730157
9292,0.44032051282051293
9293,0.685
9294,0.105
9295,0.52
9296,0.63125
9297,0.7966666666666665
9298,0.75425
9299,0.0
9300,0.0
9301,0.31
9302,0.20514285714285713
9303,0.625
9304,0.5425
9305,0.55
9306,0.6857380952380955
9307,0.535639026672502
9308,0.0
9309,0.6644285714285715
9310,0.016708465732974364
9311,0.64
9312,0.5709166666666666
9313,0.44375
9314,0.46275
9315,0.0
9316,0.31
9317,0.0
9318,0.44046213508713505
9319,0.30474999999999997
9320,0.8140000000000001
9321,0.20833333333333331
9322,0.0
9323,0.3542857142857143
9324,0.016708465732974364
9325,0.6866666666666668
9326,0.2225
9327,0.35
9328,0.5475
9329,0.545
9330,0.8764285714285713
9331,0.99
9332,0.6283333333333334
9333,0.31982142857142853
9334,0.565
9335,0.0
9336,0.8
9337,0.665
9338,0.203
9339,0.7040000000000001
9340,0.3946071428571429
9341,0.0
9342,0.3775
9343,0.5032500000000001
9344,0.5061904761904762
9345,0.621984126984127
9346,0.995
9347,0.36614087301587306
9348,0.0175
9349,0.4705535714285714
9350,0.7633333333333333
9351,0.41
9352,0.11754960317460317
9353,0.018613168296234658
9354,0.22224494949494947
9355,0.7141904761904762
9356,0.013333333333333332
9357,0.574055001990347
9358,0.145
9359,0.3183931704260652
9360,0.5275
9361,0.49
9362,0.0
9363,0.3816666666666667
9364,0.31
9365,0.5238333333333334
9366,0.6775
9367,0.0
9368,0.4812869024091849
9369,0.82
9370,0.002685185185185185
9371,0.4733333333333334
9372,0.65
